//X Y Z R G B
50248
-0.60651886 -4.81127548 -5.05546618 0 0 147
-0.63291651 -4.82602501 -5.05518484 0 0 87
-1.43688381 -4.40323687 -5.05758286 0 0 132
-1.28511679 -1.09932399 -5.06593275 0 0 128
-0.59418094 -4.81033278 -5.05528545 0 0 150
-0.59801781 -3.56010437 -5.05878401 0 0 164
-0.59961373 -4.82412624 -5.05571413 0 0 150
-1.41707718 -4.05352736 -5.05280638 108 0 0
-0.54967827 -3.53060126 -5.05853033 0 0 163
-0.98332995 -4.59402752 -5.05365896 0 0 112
-1.39600146 -1.10319996 -5.05995131 95 0 0
-1.41350961 -4.10076618 -5.0558362 76 0 0
-0.5553003 -4.80994177 -5.05607653 0 0 133
-0.96672577 -4.58153105 -5.05681038 0 0 138
-0.95976359 -4.60404015 -5.05763483 0 0 139
-0.94013458 -4.59398603 -5.05867243 0 0 132
-1.35742486 -1.13425028 -5.0666213 0 0 145
-1.3521651 -1.16103494 -5.06302643 109 0 0
-0.54681629 -3.57025313 -5.05920124 0 0 157
-0.54944891 -3.55991769 -5.0590539 0 0 158
-0.56703395 -3.60722518 -5.05591679 116 0 0
-1.32711291 -1.143736 -5.0643158 72 0 0
-1.29594326 -1.1374197 -5.06678724 0 0 101
-0.91797251 -4.56728983 -5.05484867 0 0 144
-0.50615013 -3.39888167 -5.0603261 0 0 148
-0.58678395 -4.85866022 -5.05402422 0 0 124
-1.35019469 -1.20414329 -5.06380415 108 0 0
-1.31169093 -1.21172261 -5.06417131 100 0 0
-1.39225101 -4.15309286 -5.05099249 80 0 0
-0.95883429 -3.36256003 -5.05884504 0 0 108
-0.51099914 -3.44232488 -5.05870581 107 0 0
-1.37985897 -4.26018476 -5.05407095 0 0 133
-0.92943776 -3.45076513 -5.05945158 0 0 92
-1.35088217 -1.26064777 -5.06710863 0 0 140
-1.40387809 -1.27574813 -5.06938982 0 0 142
-0.89824492 -3.41856337 -5.05422783 116 0 0
-0.47899696 -3.48259616 -5.05906725 0 0 155
-1.36022973 -1.30244577 -5.06345797 0 0 135
-1.38469923 -4.28557539 -5.05693865 0 0 138
-0.49530503 -3.44610143 -5.0587182 0 0 136
-1.42602015 -4.33660269 -5.05284214 0 99 0
-0.50514859 -3.55190539 -5.05745983 0 0 147
-0.53670621 -3.53905058 -5.05854177 0 0 152
-1.38151896 -4.33395481 -5.05632114 0 0 121
-0.8204577 -4.51770115 -5.05423832 0 0 114
-0.77199751 -3.40893531 -5.06188488 0 0 137
-1.43365979 -4.46538115 -5.0565362 0 0 131
-0.36323482 -3.56920409 -5.05993509 0 0 120
-0.74540657 -3.60158682 -5.05067444 88 0 0
-1.65531313 -6.393332 -5.05114222 0 0 129
-1.29490066 -1.25258636 -5.06302929 0 0 113
-0.86474717 -4.66750193 -5.05489254 0 0 89
-0.80990833 -3.50316072 -5.06129837 0 0 146
-1.37520647 -4.41379976 -5.05426979 0 0 107
-1.64774668 -6.42618227 -5.04969788 106 0 0
-0.69696474 -3.69957495 -5.05882883 86 0 0
-0.77576417 -3.54742718 -5.05968428 73 0 0
-1.63907158 -6.45717144 -5.04756308 206 0 0
-0.71082449 -3.7317369 -5.06198215 0 0 64
-1.67150915 -6.45850563 -5.04956055 123 0 0
-0.76717436 -4.67764854 -5.05754185 0 0 139
-0.96846342 -4.78721571 -5.05414772 81 0 0
-1.62783825 -1.39424634 -5.06376028 0 0 126
-0.70059288 -3.80308056 -5.06143236 0 0 144
-0.62050974 -3.68188477 -5.05711508 0 0 147
-1.17752063 -3.69063807 -5.05576086 113 0 0
-0.98281455 -4.93509769 -5.05518627 0 0 142
-1.43684042 -1.55748534 -5.06435251 0 0 86
-1.63707936 -3.77825928 -5.05967999 0 0 136
-1.64632225 -6.6115756 -5.04935074 0 0 95
-1.65187478 -6.63774252 -5.04775143 101 0 0
-1.18103611 -3.74258161 -5.05524588 89 0 0
-1.18663085 -3.73972249 -5.05697536 0 0 80
-0.94989091 -4.87013292 -5.05120802 100 0 0
-1.20886934 -3.78297591 -5.05957699 0 0 111
-1.63882554 -1.59810448 -5.06275511 0 0 99
-0.72405583 -3.94826603 -5.0576849 106 0 0
-0.90827578 -4.87010002 -5.05620527 94 0 0
-1.10343218 -3.69780636 -5.06127834 0 0 133
-0.89922154 -4.91672087 -5.04931736 132 0 0
-0.9006837 -4.89115429 -5.05238914 64 0 0
-0.89706248 -4.91973639 -5.05001593 115 0 0
-1.1286056 -3.80472088 -5.06149292 0 0 139
-1.42909777 -1.69817579 -5.06426859 0 0 115
-1.56176102 -3.84015584 -5.0491991 105 0 0
-0.87510824 -4.83633995 -5.05301571 0 0 105
-1.42393935 -1.72896516 -5.06286383 0 0 139
-0.66230321 -4.01001263 -5.05791998 0 0 143
-0.4239521 -3.64819264 -5.05469179 0 0 117
-1.04675114 -3.66646457 -5.0584383 0 0 130
-1.09134185 -3.78119016 -5.05828476 0 0 160
-1.37035346 -1.37044442 -5.06487846 0 0 125
-1.34632421 -1.38460958 -5.06474066 0 0 110
-1.44509828 -3.78949523 -5.05969477 0 0 99
-1.64709067 -3.82369232 -5.05953932 0 0 146
-1.64413989 -3.84280372 -5.05915022 0 0 136
-0.88636976 -4.94532585 -5.05452681 81 0 0
-1.35579765 -1.41592658 -5.06521225 0 0 158
-0.32997406 -3.61512685 -5.05783606 0 0 144
-1.32221246 -1.44328713 -5.06340694 60 60 60
-1.33409667 -1.4029299 -5.05743027 0 0 72
-1.62283349 -3.81005311 -5.05784559 0 0 145
-1.21364439 -3.86356497 -5.05590582 0 0 104
-1.40413249 -1.51921642 -5.06484652 0 0 145
-1.28138483 -5.80731583 -5.05258703 0 0 117
-1.29331958 -1.32675564 -5.06583261 0 0 138
-0.33903256 -3.93811202 -5.05425978 0 0 140
-1.30001354 -1.35575068 -5.06531477 0 0 134
-1.24630487 -1.36390102 -5.06433964 0 0 122
-1.2737602 -5.80575037 -5.05095959 0 0 113
-0.70439595 -4.17805958 -5.05506659 0 0 61
-1.60171199 -3.93595862 -5.05503321 95 0 0
-1.19954264 -1.48423541 -5.06107664 84 0 0
-0.68193668 -4.36003637 -5.05222225 75 0 0
-1.35640049 -1.58700788 -5.06439447 0 0 139
-1.37954712 -1.62826848 -5.06113577 102 0 0
-0.94081539 -3.60472846 -5.06064224 0 0 154
-0.91769278 -3.6327107 -5.05843067 0 0 137
-0.78719038 -3.63084912 -5.06054735 0 0 119
-0.83252829 -3.78362703 -5.06068277 0 0 139
-1.06996953 -1.03749847 -5.06586695 0 0 150
-1.06416476 -0.92414075 -5.06634712 0 0 130
-1.08727336 -1.06169915 -5.0660038 0 0 147
-1.10455334 -1.22380579 -5.06606245 0 0 146
-1.1468792 -1.24507523 -5.06123018 88 0 0
-1.56593788 -3.93546677 -5.04762888 134 0 0
-0.61273766 -1.43362844 -5.05931187 178 0 0
-1.59360766 -3.96316218 -5.05794048 0 0 124
-0.36690357 -4.31925011 -5.05277729 0 0 119
-1.29941881 -0.83099973 -5.0542407 91 0 0
-1.58091056 -6.15172911 -5.04815292 83 0 0
-0.33999506 -4.33581686 -5.05448627 0 0 143
-1.58627701 -4.01548338 -5.05430841 111 0 0
-1.58812475 -6.16627502 -5.04459429 90 0 0
-1.51772118 -3.92692256 -5.056077 0 0 72
-0.31777182 -4.36710262 -5.05399179 0 0 132
-1.45087171 -3.80539107 -5.05645847 176 0 0
-1.51612222 -3.96423411 -5.05637121 127 0 0
-1.16703832 -4.17717314 -5.05543089 0 0 142
-1.1148206 -0.84179419 -5.06670237 0 0 138
-0.5707401 -1.47483253 -5.06213856 0 0 128
-0.99412125 -1.15105927 -5.06513262 0 0 137
-0.25129056 -3.75455141 -5.05715799 0 0 137
-0.23803198 -3.73207045 -5.05553722 0 0 124
-1.1278801 -4.22028589 -5.05487347 0 0 115
-1.13014662 -4.20726824 -5.05511379 0 0 119
-0.23188731 -3.78151679 -5.05647898 0 0 131
-1.01708651 -1.23339903 -5.06059074 69 0 0
-1.02717245 -1.24361765 -5.06237078 0 0 102
-1.50033987 -3.95350361 -5.05714273 0 0 113
-1.51631534 -6.0926733 -5.05086994 0 0 124
-1.49674618 -6.11147642 -5.05117702 0 0 128
-1.46760368 -3.98484159 -5.05526114 166 0 0
-0.21986012 -3.8092494 -5.0559864 0 0 108
-1.50306106 -4.01600838 -5.05646133 0 0 91
-1.02773523 -1.28521037 -5.05992556 71 0 0
-0.95262831 -0.85167277 -5.06130648 101 0 0
-0.93672931 -0.8597489 -5.06614065 0 0 105
-0.9539851 -0.90821105 -5.06744337 0 0 104
-0.92349654 -0.81745571 -5.06727219 0 0 132
-0.47886464 -1.43008268 -5.0607605 0 0 147
-0.45766914 -1.41227341 -5.06114244 0 0 145
-0.92288727 -0.84128803 -5.06619692 0 0 132
-0.25328586 -3.87465858 -5.05632591 97 0 0
-0.22795907 -3.85082746 -5.0573678 0 0 118
-1.42886114 -3.65341759 -5.05353928 117 0 0
-1.4118911 -5.88712978 -5.04648876 128 0 0
-1.16673744 -4.49641085 -5.05596256 0 0 119
-0.89943701 -1.00685596 -5.06227541 69 0 0
-1.1466285 -4.43296671 -5.05366039 0 0 125
-0.53088397 -2.03069329 -5.05943298 0 0 170
-0.53027719 -2.14870238 -5.05978727 0 0 144
-0.90430593 -1.03710103 -5.06408548 0 0 138
-1.34959257 -3.77393579 -5.05760574 131 0 0
-1.08038414 -4.30262089 -5.05236912 76 0 0
-0.89374924 -1.05326307 -5.06425762 0 0 140
-1.3615371 -3.36721826 -5.05848551 100 0 0
-0.87944901 -1.08203936 -5.06363487 0 0 125
-1.31583047 -3.65320301 -5.05550861 101 0 0
-0.24163634 -4.00088453 -5.05498219 167 0 0
-0.2305136 -4.01824236 -5.05587053 0 0 107
-1.23911762 -3.33422995 -5.05000639 103 0 0
-1.48674083 -7.12799788 -5.04475546 0 0 100
-1.30484128 -3.66060328 -5.05822992 106 0 0
-1.00057173 -4.33882332 -5.0540123 140 0 0
-0.97642303 -4.32030392 -5.05100918 97 0 0
-1.43143034 -6.9164114 -5.04683495 0 0 133
-0.9659977 -1.13691044 -5.06546068 0 0 103
-0.93848342 -1.10867524 -5.06270647 131 0 0
-0.26128003 -4.08039379 -5.05621386 0 0 139
-0.26071718 -4.18316031 -5.05559731 0 0 90
-1.42947531 -6.95804596 -5.0453186 0 0 138
-0.62957597 -0.81620419 -5.06796265 0 0 139
-0.66417819 -0.84866947 -5.06561279 0 0 144
-0.66637564 -0.86733246 -5.06260014 0 0 124
-1.41636872 -3.57149172 -5.05625582 128 0 0
-0.21470378 -4.10619068 -5.05556393 0 0 88
-1.14527094 -1.5081389 -5.05932045 0 0 118
-1.40000749 -7.07725859 -5.0455389 0 0 154
-1.36139274 -3.51061773 -5.05860424 109 0 0
-1.12763429 -1.52328348 -5.0616498 0 0 134
-0.86630136 -4.3523159 -5.05263138 107 0 0
-1.02976644 -1.40440178 -5.06450653 0 0 146
-0.81846356 -4.30140686 -5.05828238 0 0 148
-1.34547317 -3.95079088 -5.05201054 132 0 0
-0.52985775 -0.88574016 -5.0658145 0 0 137
-1.01903594 -1.43846512 -5.06246948 0 0 134
-1.27003086 -3.47369671 -5.05874205 103 0 0
-1.64175022 -1.35888553 -5.06454468 131 0 0
-1.3998574 -6.08417797 -5.05182409 0 0 140
-1.36604393 -6.08635902 -5.05186367 0 0 89
-1.00438845 -1.39376152 -5.06204224 0 0 105
-1.29774284 -3.40362406 -5.06337833 0 0 120
-1.28659856 -3.43270802 -5.0605545 82 0 0
-1.27181292 -3.43274498 -5.06064749 84 0 0
-0.8215856 -4.31184149 -5.05968666 0 0 148
-1.22790205 -3.42333484 -5.05207729 122 0 0
-0.8615706 -4.40311718 -5.0517025 0 0 119
-0.22608773 -4.24712133 -5.05664539 0 0 121
-1.00896502 -1.41308761 -5.06495142 0 0 138
-0.224556 -4.31290627 -5.0558753 0 0 127
-1.33636403 -3.52565527 -5.05912304 107 0 0
-0.7890861 -4.41256332 -5.05047798 102 0 0
-1.47071779 -1.07367599 -5.06445932 0 0 79
-1.63934934 -1.92260444 -5.05891514 0 0 102
-1.39347088 -7.21182537 -5.04649782 0 0 146
-1.63416994 -1.94457972 -5.06155682 0 0 127
-1.52363443 -2.07159877 -5.06081438 0 0 140
-0.90461344 -7.38584089 -5.04715347 0 0 139
-0.62723321 -3.26448154 -5.06059217 0 0 157
-0.24910094 -4.4685688 -5.0535903 0 0 132
-1.21524739 -5.72929192 -5.05127716 0 0 129
-1.5031842 -2.08947921 -5.06045389 0 0 144
-1.63019478 -4.08648109 -5.05821037 0 0 138
-1.48867726 -2.10091043 -5.06016779 0 0 147
-1.48438036 -2.13308215 -5.05882692 0 0 132
-1.66731048 -4.13709784 -5.05208635 135 0 0
-0.88685352 -7.26895046 -5.04734325 0 0 130
-1.62658119 -4.13448381 -5.05617666 86 0 0
-1.11933899 -5.72330332 -5.0504117 0 0 124
-1.0625459 -3.24155021 -5.05932856 97 0 0
-0.88754165 -7.38702917 -5.04921818 0 0 138
-1.57274365 -4.48714113 -5.04634237 138 0 0
-1.04510176 -3.30156827 -5.05736923 99 0 0
-0.83675236 -7.40021992 -5.04659081 0 0 133
-1.47253311 -2.06298041 -5.06185246 0 0 149
-1.44418669 -2.06843448 -5.05984163 0 0 106
-0.83247328 -7.39492702 -5.04658413 0 0 128
-1.53065467 -4.53542376 -5.0553565 0 0 134
-1.53079903 -4.50646067 -5.05622578 0 0 135
-1.56619644 -1.3182286 -5.06279945 0 0 142
-1.55609107 -1.33724225 -5.06245041 77 0 0
-1.46823657 -2.11449981 -5.05954266 0 0 139
-1.01697695 -3.31277943 -5.05653 76 0 0
-1.19533741 -3.35366988 -5.05617046 91 0 0
-1.62856078 -4.17245197 -5.05242443 118 0 0
-1.50310218 -2.11391211 -5.06009912 0 0 137
-1.66581082 -4.15602732 -5.051723 108 0 0
-0.78667164 -7.40327597 -5.04510069 0 0 142
-1.63976383 -4.17661762 -5.0535531 103 0 0
-1.45304251 -2.20116138 -5.05879211 0 0 139
-0.73808402 -3.4924407 -5.05632448 89 0 0
-1.13821745 -5.7612977 -5.05244637 0 0 134
-0.75435364 -3.55972481 -5.05578184 146 0 0
-1.15521228 -3.41628098 -5.05590296 129 0 0
-1.47801244 -1.12610984 -5.0661788 0 0 131
-0.72560674 -3.52572322 -5.05585527 191 0 0
-1.3994441 -1.8404156 -5.05946064 122 0 0
-0.74487305 -7.42282915 -5.04372501 141 0 0
-0.71345562 -7.35096073 -5.04448605 0 0 148
-1.45549977 -4.54765129 -5.05240679 0 0 101
-1.4739697 -4.56306076 -5.05559874 0 0 126
-1.36521506 -1.85345674 -5.06179571 0 0 123
-1.42171025 -1.18420315 -5.05929899 83 0 0
-1.57806194 -4.16102648 -5.05313921 124 0 0
-1.15595007 -3.52126622 -5.05277729 104 0 0
-1.46868253 -4.57354259 -5.05631638 0 0 131
-1.61086631 -4.2236824 -5.0518198 131 0 0
-1.18594038 -3.56338406 -5.06124592 0 0 140
-1.08540189 -5.75277472 -5.05187798 0 0 120
-1.5875802 -4.22081661 -5.0551343 0 0 121
-0.65720284 -7.39959049 -5.04515886 0 0 142
-0.61140621 -3.42328477 -5.05804873 0 0 75
-0.62566 -3.42106795 -5.0587039 0 0 142
-0.62778175 -7.28467751 -5.04458523 0 0 134
-1.31105638 -1.83295107 -5.06308842 0 0 130
-1.48933315 -4.67043066 -5.04732943 105 0 0
-1.55089235 -4.05473614 -5.05600691 0 0 118
-1.42916894 -1.27960467 -5.0618825 139 0 0
-1.01853311 -5.72982025 -5.05036974 0 0 122
-1.56320429 -4.12755299 -5.05439758 0 0 90
-1.35594976 -1.90173531 -5.06041098 0 0 83
-0.92625439 -5.73440552 -5.05078506 0 0 119
-1.42222834 -1.93587637 -5.06073284 0 0 158
-1.3826468 -4.49713945 -5.05516052 0 0 98
-0.5648458 -7.29550028 -5.04742861 0 0 140
-1.08557642 -3.4417758 -5.05686951 0 0 55
-0.59890646 -3.51458287 -5.05528545 0 0 89
-1.47895002 -4.07710075 -5.05541611 0 0 114
-0.84990859 -5.72940207 -5.0513835 0 0 118
-0.83951205 -5.71922684 -5.04962158 0 0 125
-1.35642886 -4.59419537 -5.05361605 0 0 141
-0.64454544 -7.39266205 -5.04527569 0 0 140
-1.36488926 -1.07201278 -5.06203699 100 0 0
-1.31998336 -4.60572004 -5.05255747 0 0 132
-0.58134407 -7.3153224 -5.04576349 0 0 137
-0.56763572 -7.31143904 -5.04713058 0 0 138
-1.34242225 -1.09958196 -5.0641284 114 0 0
-1.50452864 -4.15754271 -5.05618477 0 0 118
-0.81100214 -5.74708652 -5.05291033 0 0 146
-0.771164 -5.72863436 -5.05208874 0 0 127
-1.01770449 -3.43110919 -5.0561471 109 0 0
-1.24666858 -0.95451576 -5.06440496 93 0 0
-1.34847963 -2.00140738 -5.06314754 0 0 139
-1.21094525 -5.86511183 -5.04778099 0 0 121
-0.49469128 -3.47360659 -5.05862236 0 102 0
-1.25716901 -1.81222463 -5.06190538 0 0 145
-1.00902927 -3.48604655 -5.05598307 103 0 0
-1.26106393 -4.48484373 -5.05484247 0 0 130
-1.21506119 -1.07613981 -5.06195116 0 0 99
-1.2381053 -4.48072195 -5.05309248 0 0 128
-0.51203763 -3.52186298 -5.05626106 0 0 106
-1.45681059 -4.18144417 -5.05783749 0 0 139
-1.26181185 -1.89846563 -5.05870008 0 0 136
-1.41011667 -4.20106506 -5.05612612 0 0 109
-1.33589268 -4.6416626 -5.05201435 0 0 128
-1.42419541 -4.22414589 -5.05145979 98 0 0
-0.94505733 -3.26177382 -5.05980349 0 0 111
0.92613077 -3.35330606 -5.05737209 0 0 165
-0.92395645 -3.29808664 -5.05656672 113 0 0
-1.37049878 -1.18804157 -5.06024551 113 0 0
0.92839932 -3.3643539 -5.05822706 0 0 160
-1.30035269 -1.14222097 -5.06599998 0 0 77
-0.68455195 -4.53954458 -5.05345106 70 0 0
0.96170926 -3.36609244 -5.05696106 0 0 182
-1.23818219 -4.6477952 -5.05360842 0 0 154
-0.77345645 -4.63647652 -5.05401182 81 0 0
-0.89508283 -3.29795265 -5.05663252 0 68 0
-1.35865951 -1.24744511 -5.0628376 134 0 0
0.98237497 -3.40865517 -5.0588026 0 0 161
0.99013555 -3.39299083 -5.0581646 0 0 160
-0.72993606 -4.68854666 -5.05112696 111 0 0
-0.38190278 -3.51951575 -5.05293036 79 0 0
-0.38853258 -3.52970409 -5.0566678 0 0 131
-1.55462265 -4.29175138 -5.05317402 88 0 0
-1.54165947 -4.34405184 -5.05497217 0 0 134
-1.3348918 -2.02866626 -5.06233931 0 0 153
-0.76120216 -3.24308801 -5.06088066 0 77 0
-1.3973434 -4.70297623 -5.05349445 0 0 132
-1.34332776 -2.01906848 -5.06289768 0 0 142
0.99571013 -3.38552618 -5.05779886 0 0 161
0.92448467 -3.38449669 -5.05725908 0 0 169
-1.32491493 -1.24854946 -5.0657115 0 0 144
0.94582057 -3.40495443 -5.05789948 0 0 171
0.94793153 -3.3807652 -5.05791759 0 0 167
-0.86640573 -3.34065652 -5.05676985 0 0 118
-0.59325486 -4.62197208 -5.05348063 0 0 151
-1.2896347 -2.13751936 -5.06071186 0 0 99
-1.31043673 -1.25588846 -5.0635972 0 0 124
-1.40038538 -4.73308897 -5.05533981 0 0 136
-1.3315438 -1.30766606 -5.06205416 147 0 0
-1.29453099 -1.1133635 -5.06449795 80 0 0
-0.68172812 -3.69013 -5.05278492 106 0 0
0.96225339 -3.41097164 -5.05802345 0 0 163
-0.96471006 -3.40016937 -5.05617666 127 0 0
-1.52872777 -4.33526611 -5.05547523 0 0 126
-1.35269511 -4.80477571 -5.05487633 0 0 124
-1.36810768 -2.25181389 -5.05971003 0 0 100
-0.67935538 -3.76601696 -5.05760384 0 0 113
-1.2887125 -4.78863764 -5.05386877 0 0 129
-1.23560226 -1.21330225 -5.06381655 0 0 149
1.03298008 -3.59015441 -5.05648565 0 0 158
-0.91837972 -3.42205548 -5.05509472 75 0 0
-1.47971809 -4.28936338 -5.05800056 0 0 102
-0.88317722 -3.36545968 -5.0614419 0 0 102
-1.32236636 -2.32849121 -5.05667925 0 0 99
-1.27597332 -4.81720161 -5.05500078 0 0 133
-0.64392245 -3.80095387 -5.0519681 86 0 0
-0.64561313 -3.68279266 -5.05471802 0 0 143
-1.21855772 -1.25564694 -5.05656576 116 0 0
-1.2582463 -4.80393267 -5.05478048 0 0 130
-0.89262861 -3.59869933 -5.0600419 0 0 157
0.99239236 -3.98909831 -5.05547285 0 0 182
1.00977051 -3.99909544 -5.05479002 0 0 167
-1.42971444 -4.09308624 -5.05719662 0 0 97
-1.2867502 -2.39945674 -5.05974054 0 0 144
-1.28180897 -2.38502836 -5.0605197 0 0 142
1.02055871 -4.0026598 -5.05412436 0 0 135
0.93779767 -4.25442553 -5.05441093 0 0 129
-0.63563997 -4.78233528 -5.05506992 0 0 139
0.98475981 -4.24354935 -5.05540991 0 0 162
-1.63224661 -1.45328116 -5.06557369 0 0 136
1.0168519 -4.20360947 -5.05570173 0 0 157
-1.23247075 -2.37464881 -5.05725384 0 0 105
-0.81113881 -3.38218451 -5.05639029 141 0 0
-1.35467386 -4.1336503 -5.05636883 0 0 131
-0.66332972 -3.77666259 -5.0574894 0 0 156
-1.28029037 -4.85459805 -5.0531311 0 0 117
-0.72792792 -3.8290658 -5.05888653 70 0 0
0.9952513 -4.24788094 -5.05439854 0 0 154
-1.38300478 -4.23496532 -5.04874849 143 0 0
-1.26356339 -4.90420723 -5.05433893 0 0 147
-0.95717305 -2.10739207 -5.06059122 0 0 139
0.90982133 -4.31503773 -5.05305624 0 0 174
-0.84690028 -3.53865957 -5.05764103 121 0 0
-0.67229754 -3.8320756 -5.05514908 98 0 0
-0.82146734 -3.59770179 -5.04933167 119 0 0
-1.31991482 -4.23228073 -5.05217075 0 0 119
-0.64869463 -3.8721211 -5.05474758 0 0 120
-0.67052209 -3.90681934 -5.05559206 0 0 117
0.95660108 -4.29623413 -5.05436993 0 0 178
-1.23387909 -4.90617752 -5.05252838 0 0 129
1.00220478 -4.4253087 -5.0534544 0 0 132
-1.22920537 -4.1906209 -5.0550108 0 0 129
-0.63113362 -4.92446375 -5.05308151 0 0 118
-1.62612689 -1.64025581 -5.0640316 0 0 134
-0.59709698 -4.90319061 -5.05166149 85 0 0
-0.96454197 -2.20408225 -5.06124878 0 0 146
-1.62740004 -3.78047156 -5.05776882 0 0 122
1.07793105 -3.59119463 -5.05342054 0 0 161
-1.18437874 -2.4316113 -5.05738115 0 0 131
-1.55308652 -3.7086823 -5.05479288 125 0 0
-0.47328836 -4.68903399 -5.05103493 0 0 162
-1.47955966 -1.63233542 -5.06186962 0 0 125
-1.18306363 -4.62060118 -5.05337286 0 0 140
-1.2045089 -4.61597538 -5.05163002 144 0 0
-1.59356546 -3.77170467 -5.05560255 92 0 0
-1.13013732 -2.4734292 -5.05895662 0 0 147
-0.35725886 -4.52066422 -5.05545139 0 0 128
-0.6216538 -3.86292887 -5.05341148 0 0 109
-0.41234177 -4.53620291 -5.05094719 0 0 135
1.04803061 -4.39884615 -5.05195999 0 0 132
1.09403157 -4.49297476 -5.05275345 0 0 179
-1.43991876 -3.58313823 -5.05401516 89 0 0
-0.63158369 -3.93554592 -5.0554924 0 0 152
-1.40344 -1.37609553 -5.05938101 178 0 0
-0.42933708 -3.62539625 -5.05568457 0 0 165
-1.42511165 -4.38690996 -5.05255079 112 0 0
-1.50413728 -3.72738934 -5.05801153 87 0 0
-1.48549473 -3.73380828 -5.05881977 131 0 0
-1.50064147 -3.74992967 -5.05542564 104 0 0
-1.41875196 -4.41014481 -5.05759096 0 0 111
-0.34582245 -4.55502224 -5.05578566 0 0 137
0.97455639 -4.53197336 -5.0546627 0 0 195
0.9943381 -4.49248409 -5.05257463 0 0 163
-0.33542281 -4.5205636 -5.05416584 0 0 129
-1.39591777 -4.41654539 -5.05616808 0 0 124
-1.47065735 -3.72917485 -5.05500221 89 0 0
-0.98698628 -4.56993628 -5.05611181 0 0 134
-0.40986034 -3.60086226 -5.05534887 0 0 119
0.95815611 -4.64873886 -5.05487537 0 0 171
-0.38182551 -4.61531973 -5.05258083 0 0 94
-0.34069711 -4.58179188 -5.05343771 0 0 107
-1.35845435 -4.47597027 -5.05600405 0 0 143
-1.07169473 -4.67456579 -5.05420494 0 0 127
-0.49278861 -4.76680136 -5.05237007 0 0 127
-1.06034589 -4.67212677 -5.05172205 55 0 0
-0.59963739 -0.90015656 -5.06302071 0 0 143
-1.30477202 -4.29207277 -5.05573702 0 0 125
0.90505165 -4.83668804 -5.05442238 0 0 178
-1.00518751 -4.68021679 -5.05221987 0 0 97
0.8803401 -4.85410452 -5.05131912 0 0 170
-1.28966904 -4.26381826 -5.05615473 0 0 142
-0.55470508 -0.9025293 -5.06801987 0 0 148
-1.59317899 -3.91539311 -5.05535269 129 0 0
-1.13761544 -4.79010725 -5.05389977 0 0 142
-1.56893671 -3.85982108 -5.05196905 92 0 0
-1.27280629 -1.41783595 -5.06733179 0 0 139
-1.55012751 -3.85146594 -5.0583806 0 0 108
-1.57912147 -3.88505721 -5.05480957 0 0 120
-0.76312202 -5.7330308 -5.05220795 0 0 131
-1.11108971 -4.81188297 -5.0543375 0 0 151
-1.58797431 -3.9084487 -5.05551958 115 0 0
0.907529 -4.85639954 -5.0539465 0 0 179
-1.21358764 -1.4628706 -5.06236839 0 0 127
-0.36320934 -3.84263754 -5.05368757 55 0 0
-1.54346633 -3.91874981 -5.05655479 0 76 0
-1.64475143 -3.93074775 -5.05590153 0 0 138
-0.63352752 -1.11867356 -5.06283331 0 0 131
-0.66364175 -1.13433206 -5.06549263 0 0 142
-0.67441177 -1.23215735 -5.06223822 0 0 135
-0.73196143 -1.23143053 -5.06166077 0 0 154
-1.28271246 -1.51333106 -5.06354237 0 0 105
0.96913683 -4.79197645 -5.05325127 0 0 182
-0.7407307 -1.33023393 -5.06140614 0 0 154
-1.22109127 -4.41511822 -5.05397415 129 0 0
-1.31636333 -1.50415862 -5.06490231 0 0 136
0.95688164 -4.84323931 -5.05258417 0 0 147
-0.67315298 -5.7589221 -5.05051804 0 0 127
-0.71030152 -5.74847651 -5.05156994 0 0 132
-1.23566306 -1.47141933 -5.06434584 0 0 138
0.97867084 -4.83442974 -5.05169678 0 0 170
-0.75311112 -4.18381405 -5.04807997 0 0 151
-1.22602522 -1.51178467 -5.0551033 107 0 0
-0.70983475 -4.17169762 -5.05641413 0 0 88
0.97422981 -4.92328215 -5.05209684 0 0 175
-0.74902254 -4.25402451 -5.05378723 132 0 0
-1.10438669 -3.63641882 -5.05974245 0 0 146
-1.09117889 -3.60860062 -5.04685497 93 0 0
-0.72771019 -4.23794842 -5.05503225 128 0 0
-0.69249016 -4.15932274 -5.05248117 111 0 0
-1.086501 -4.7910428 -5.05152798 0 0 90
-0.59118342 -5.74950171 -5.04970407 0 0 73
-1.06613457 -4.81201839 -5.05454206 0 0 106
-0.56889164 -5.82218218 -5.05051756 0 0 133
-0.67533398 -4.23582363 -5.05004501 95 0 0
-1.00435412 -4.80485725 -5.05031061 124 0 0
-0.45930591 -1.03474748 -5.06000471 0 0 99
-0.64513284 -4.21226311 -5.05397797 0 0 115
-0.55283397 -5.82863045 -5.04950428 0 0 125
-1.16084731 -3.7716732 -5.06053782 0 0 126
-1.18115568 -3.79180169 -5.05636787 128 0 0
-1.04350185 -4.94248915 -5.05186367 82 0 0
-1.41914344 -1.70346177 -5.06469965 0 0 110
-0.52210653 -1.25594676 -5.06186199 0 0 139
-0.48120898 -1.28465056 -5.06124496 0 0 143
-1.62051141 -6.34525061 -5.0487299 0 0 103
-0.51240849 -1.28781879 -5.05947685 95 0 0
-0.92384398 -4.54463291 -5.05286646 0 0 102
